product_id,product_name,category,sub-category, unit_price , cogs 
PD-626,Bulldog Vacuum Base Penci,Office Supplies,Art,$9.59 ,$3.45 
PD-628,Wirebound Service Call Bo,Office Supplies,Paper,$9.68 ,$4.84 
PD-629,Belkin Premiere Surge Mas,Office Supplies,Appliances,$9.72 ,$1.36 
PD-63,Peel & Stick Add-On Corne,Office Supplies,Binders,$1.73 ,$0.43 
PD-633,Staple envelope,Office Supplies,Envelopes,$9.78 ,$2.05 
PD-634,Lumber Crayons,Office Supplies,Art,$9.85 ,$4.24 
PD-635,Acme Tagit Stainless Stee,Office Supplies,Supplies,$9.90 ,$2.97 
PD-636,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,$9.93 ,$4.07 
PD-637,Peel-Off China Markers,Office Supplies,Art,$9.93 ,$4.67 
PD-64,Ampad Evidence Wirebond S,Office Supplies,Paper,$1.74 ,$0.14 
PD-640,Xerox 1896,Office Supplies,Paper,$9.99 ,$5.09 
PD-641,Xerox 1948,Office Supplies,Paper,$9.99 ,$4.00 
PD-642,Hammermill Color Copier P,Office Supplies,Paper,$9.99 ,$3.80 
PD-643,Round Specialty Laser Pri,Office Supplies,Labels,$10.02 ,$3.91 
PD-644,50 Colored Long Pencils,Office Supplies,Art,$10.16 ,$4.06 
PD-645,Globe Weis Peel & Seel Fi,Office Supplies,Envelopes,$10.22 ,$5.62 
PD-646,Acme Box Cutter Scissors,Office Supplies,Supplies,$10.23 ,$1.74 
PD-647,GBC Prestige Therm-A-Bind,Office Supplies,Binders,$10.29 ,$4.12 
PD-648,Martin-Yale Premier Lette,Office Supplies,Supplies,$10.30 ,$0.72 
PD-649,Speediset Carbonless Redi,Office Supplies,Paper,$10.31 ,$3.81 
PD-65,Staple remover,Office Supplies,Supplies,$1.74 ,$0.66 
PD-650,Avery Address/Shipping La,Office Supplies,Labels,$10.35 ,$2.17 
PD-651,Avery 473,Office Supplies,Labels,$10.35 ,$5.28 
PD-652,Avery 503,Office Supplies,Labels,$10.35 ,$3.83 
PD-653,Avery 489,Office Supplies,Labels,$10.35 ,$5.59 
PD-654,GBC Recycled Grain Textur,Office Supplies,Binders,$10.36 ,$5.60 
PD-658,Acco Data Flex Cable Post,Office Supplies,Binders,$10.43 ,$5.53 
PD-659,"Avery 3 1/2"" Diskette Sto",Office Supplies,Binders,$10.44 ,$4.91 
PD-66,Stockwell Push Pins,Office Supplies,Fasteners,$1.74 ,$0.85 
PD-660,Sterilite Officeware Hing,Office Supplies,Storage,$10.48 ,$0.94 
PD-661,Staples in misc. colors,Office Supplies,Art,$10.48 ,$3.98 
PD-664,Laser & Ink Jet Business ,Office Supplies,Envelopes,$10.67 ,$4.91 
PD-665,Staple magnet,Office Supplies,Storage,$10.68 ,$2.24 
PD-669,GBC VeloBinder Manual Bin,Office Supplies,Binders,$10.80 ,$5.51 
PD-670,"Rogers Jumbo File, Granit",Office Supplies,Storage,$10.86 ,$2.17 
PD-671,Belkin 6 Outlet Metallic ,Office Supplies,Appliances,$10.89 ,$1.52 
PD-673,Manila Recycled Extra-Hea,Office Supplies,Envelopes,$10.98 ,$4.39 
PD-675,#10 Self-Seal White Envel,Office Supplies,Envelopes,$11.09 ,$3.33 
PD-676,GBC Velobind Prepunched C,Office Supplies,Binders,$11.09 ,$2.88 
PD-677,Acme Hot Forged Carbon St,Office Supplies,Supplies,$11.12 ,$4.34 
PD-678,Eldon Fold 'N Roll Cart S,Office Supplies,Storage,$11.18 ,$4.70 
PD-679,Project Tote Personal Fil,Office Supplies,Storage,$11.22 ,$3.82 
PD-68,Pencil and Crayon Sharpen,Office Supplies,Art,$1.75 ,$0.26 
PD-680,Holmes Replacement Filter,Office Supplies,Appliances,$11.33 ,$1.59 
PD-681,Easy-staple paper,Office Supplies,Paper,$11.34 ,$4.54 
PD-682,"SimpliFile Personal File,",Office Supplies,Storage,$11.35 ,$2.16 
PD-684,Conquest 14 Commercial He,Office Supplies,Appliances,$11.39 ,$5.92 
PD-685,Personal Creations Ink Je,Office Supplies,Paper,$11.48 ,$5.17 
PD-687,Ibico Covers for Plastic ,Office Supplies,Binders,$11.50 ,$2.19 
PD-688,Holmes Odor Grabber,Office Supplies,Appliances,$11.54 ,$4.50 
PD-689,Deluxe Chalkboard Eraser ,Office Supplies,Art,$11.55 ,$3.23 
PD-69,GBC Standard Plastic Bind,Office Supplies,Binders,$1.77 ,$0.81 
PD-690,"Acco Recycled 2"" Capacity",Office Supplies,Binders,$11.56 ,$1.62 
PD-693,Fellowes Binding Cases,Office Supplies,Binders,$11.70 ,$0.70 
PD-694,Harmony HEPA Quiet Air Pu,Office Supplies,Appliances,$11.70 ,$4.33 
PD-696,Avery 505,Office Supplies,Labels,$11.84 ,$2.13 
PD-697,Alphabetical Labels for T,Office Supplies,Labels,$11.84 ,$5.21 
PD-698,Wilson Jones Hanging Recy,Office Supplies,Binders,$11.87 ,$0.83 
PD-7,Wilson Jones Suede Grain ,Office Supplies,Binders,$0.83 ,$0.31 
PD-70,Quartet Alpha White Chalk,Office Supplies,Art,$1.77 ,$0.11 
PD-700,Staple holder,Office Supplies,Appliances,$11.97 ,$5.15 
PD-701,Super Decoflex Portable P,Office Supplies,Storage,$11.98 ,$5.51 
PD-704,Acco 6 Outlet Guardian St,Office Supplies,Appliances,$12.09 ,$5.68 
PD-705,Plastic Binding Combs,Office Supplies,Binders,$12.12 ,$2.42 
PD-706,Tripp Lite Isotel 6 Outle,Office Supplies,Appliances,$12.19 ,$1.71 
PD-707,Euro Pro Shark Stick Mini,Office Supplies,Appliances,$12.20 ,$5.85 
PD-708,Aluminum Screw Posts,Office Supplies,Binders,$12.21 ,$3.54 
PD-709,Portable Personal File Bo,Office Supplies,Storage,$12.21 ,$2.32 
PD-71,Staples in misc. colors,Office Supplies,Art,$1.78 ,$0.93 
PD-711,Recycled Premium Regency ,Office Supplies,Binders,$12.22 ,$2.32 
PD-712,Eldon Jumbo ProFile Porta,Office Supplies,Storage,$12.25 ,$0.98 
PD-713,Easy-staple paper,Office Supplies,Paper,$12.28 ,$5.53 
PD-714,Xerox 1881,Office Supplies,Paper,$12.28 ,$5.89 
PD-715,Recycled Eldon Regenerati,Office Supplies,Storage,$12.28 ,$3.56 
PD-716,Xerox 1907,Office Supplies,Paper,$12.28 ,$5.03 
PD-717,Xerox 1933,Office Supplies,Paper,$12.28 ,$6.02 
PD-719,GBC VeloBind Cover Sets,Office Supplies,Binders,$12.35 ,$2.47 
PD-72,Hoover Replacement Belt f,Office Supplies,Appliances,$1.78 ,$0.44 
PD-720,"Tenex File Box, Personal ",Office Supplies,Storage,$12.41 ,$5.71 
PD-721,Personal Filing Tote with,Office Supplies,Storage,$12.41 ,$1.24 
PD-722,Eldon Simplefile Box Offi,Office Supplies,Storage,$12.44 ,$5.97 
PD-723,Avery 50,Office Supplies,Labels,$12.53 ,$0.63 
PD-724,Avery 485,Office Supplies,Labels,$12.53 ,$2.51 
PD-725,Avery 515,Office Supplies,Labels,$12.53 ,$2.26 
PD-726,Avery Trapezoid Extra Hea,Office Supplies,Binders,$12.58 ,$4.66 
PD-729,GBC Pre-Punched Binding P,Office Supplies,Binders,$12.79 ,$6.14 
PD-73,Colored Push Pins,Office Supplies,Fasteners,$1.81 ,$0.89 
PD-731,Fellowes Basic Home/Offic,Office Supplies,Appliances,$12.98 ,$3.63 
PD-732,Acco Perma 4000 Stacking ,Office Supplies,Storage,$12.99 ,$1.30 
PD-734,Adjustable Personal File ,Office Supplies,Storage,$13.02 ,$4.69 
PD-735,Acco Flexible ACCOHIDE Sq,Office Supplies,Binders,$13.02 ,$0.91 
PD-737,Advantus Motivational Not,Office Supplies,Paper,$13.10 ,$1.31 
PD-739,Ibico Standard Transparen,Office Supplies,Binders,$13.18 ,$5.14 
PD-74,"Crayola Anti Dust Chalk, ",Office Supplies,Art,$1.82 ,$0.38 
PD-740,Stanley Contemporary Batt,Office Supplies,Art,$13.35 ,$6.68 
PD-741,GBC Poly Designer Binding,Office Supplies,Binders,$13.39 ,$1.34 
PD-742,Rogers Profile Extra Capa,Office Supplies,Storage,$13.39 ,$2.41 
PD-744,Fellowes Personal Hanging,Office Supplies,Storage,$13.43 ,$5.64 
PD-745,Fellowes Desktop Hanging ,Office Supplies,Storage,$13.43 ,$2.01 
PD-746,Tenex Personal Project Fi,Office Supplies,Storage,$13.48 ,$6.47 
PD-747,Tenex Personal Self-Stack,Office Supplies,Storage,$13.53 ,$5.14 
PD-749,Stanley Bostitch Contempo,Office Supplies,Art,$13.58 ,$4.75 
PD-75,Newell 322,Office Supplies,Art,$1.82 ,$0.98 
PD-750,Hoover Commercial SteamVa,Office Supplies,Appliances,$13.58 ,$1.90 
PD-751,Berol Giant Pencil Sharpe,Office Supplies,Art,$13.59 ,$6.39 
PD-754,"Fiskars 8"" Scissors, 2/Pa",Office Supplies,Supplies,$13.79 ,$1.24 
PD-756,Belkin 7-Outlet SurgeMast,Office Supplies,Appliances,$13.97 ,$2.65 
PD-758,"Adams Phone Message Book,",Office Supplies,Paper,$14.02 ,$2.52 
PD-759,Tripp Lite Isotel 8 Ultra,Office Supplies,Appliances,$14.19 ,$0.85 
PD-76,Newell 307,Office Supplies,Art,$1.82 ,$0.18 
PD-761,GBC Laser Imprintable Bin,Office Supplies,Binders,$14.27 ,$1.00 
PD-763,Model L Table or Wall-Mou,Office Supplies,Art,$14.39 ,$1.44 
PD-766,Acco 6 Outlet Guardian Pr,Office Supplies,Appliances,$14.56 ,$6.99 
PD-767,Panasonic KP-4ABK Battery,Office Supplies,Art,$14.64 ,$2.05 
PD-768,XtraLife ClearVue Slant-D,Office Supplies,Binders,$14.68 ,$1.32 
PD-769,Avery 490,Office Supplies,Labels,$14.80 ,$5.92 
PD-77,Avery Hole Reinforcements,Office Supplies,Binders,$1.87 ,$0.99 
PD-770,Avery 475,Office Supplies,Labels,$14.80 ,$1.33 
PD-771,Holmes Replacement Filter,Office Supplies,Appliances,$14.81 ,$7.26 
PD-773,Clear Mylar Reinforcing S,Office Supplies,Binders,$14.95 ,$3.14 
PD-774,Pizazz Global Quick File,Office Supplies,Storage,$14.97 ,$5.84 
PD-775,Boston 1900 Electric Penc,Office Supplies,Art,$14.98 ,$1.50 
PD-779,Eldon Gobal File Keepers,Office Supplies,Storage,$15.14 ,$6.21 
PD-78,3-ring staple pack,Office Supplies,Binders,$1.88 ,$0.85 
PD-780,"GBC Clear Cover, 8-1/2 x ",Office Supplies,Binders,$15.16 ,$7.43 
PD-781,Computer Printout Paper w,Office Supplies,Paper,$15.18 ,$2.88 
PD-782,Xerox 1887,Office Supplies,Paper,$15.18 ,$2.28 
PD-783,Poly Designer Cover & Bac,Office Supplies,Binders,$15.19 ,$7.60 
PD-784,GBC Twin Loop Wire Bindin,Office Supplies,Binders,$15.22 ,$2.59 
PD-786,"White Envelopes, White En",Office Supplies,Envelopes,$15.25 ,$6.86 
PD-788,Honeywell Enviracaire Por,Office Supplies,Appliances,$15.34 ,$7.06 
PD-79,"OIC #2 Pencils, Medium So",Office Supplies,Art,$1.88 ,$0.47 
PD-790,Decoflex Hanging Personal,Office Supplies,Storage,$15.42 ,$3.24 
PD-791,Decoflex Hanging Personal,Office Supplies,Storage,$15.42 ,$8.48 
PD-792,#10 White Business Envelo,Office Supplies,Envelopes,$15.67 ,$4.39 
PD-794,Hanging Personal Folder F,Office Supplies,Storage,$15.70 ,$0.79 
PD-795,Ibico Laser Imprintable B,Office Supplies,Binders,$15.72 ,$4.24 
PD-796,Acme Galleria Hot Forged ,Office Supplies,Supplies,$15.73 ,$8.18 
PD-8,Avery Round Ring Poly Bin,Office Supplies,Binders,$0.85 ,$0.14 
PD-80,Staples,Office Supplies,Fasteners,$1.88 ,$0.85 
PD-807,Avery Recycled Flexi-View,Office Supplies,Binders,$16.03 ,$6.09 
PD-808,Letter/Legal File Tote wi,Office Supplies,Storage,$16.06 ,$7.23 
PD-81,Acco Expandable Hanging B,Office Supplies,Binders,$1.91 ,$0.38 
PD-810,Fellowes Mighty 8 Compact,Office Supplies,Appliances,$16.22 ,$2.59 
PD-812,JM Magazine Binder,Office Supplies,Binders,$16.51 ,$3.30 
PD-814,"Tennsco Lockers, Gray",Office Supplies,Storage,$16.78 ,$6.38 
PD-815,Acco Perma 3000 Stacking ,Office Supplies,Storage,$16.78 ,$3.19 
PD-817,Avery Legal 4-Ring Binder,Office Supplies,Binders,$16.78 ,$1.01 
PD-819,Brown Kraft Recycled Enve,Office Supplies,Envelopes,$16.98 ,$5.94 
PD-82,C-Line Peel & Stick Add-O,Office Supplies,Binders,$1.91 ,$0.94 
PD-821,GBC Recycled VeloBinder C,Office Supplies,Binders,$17.04 ,$6.30 
PD-822,Advantus Rolling Storage ,Office Supplies,Storage,$17.15 ,$3.60 
PD-823,Wilson Jones Internationa,Office Supplies,Binders,$17.30 ,$3.11 
PD-824,Holmes 99% HEPA Air Purif,Office Supplies,Appliances,$17.33 ,$3.64 
PD-826,"Acme 10"" Easy Grip Assist",Office Supplies,Supplies,$17.53 ,$6.49 
PD-828,Inter-Office Recycled Env,Office Supplies,Envelopes,$17.58 ,$2.99 
PD-829,Rogers Deluxe File Chest,Office Supplies,Storage,$17.58 ,$1.23 
PD-83,Sanford Colorific Colored,Office Supplies,Art,$1.95 ,$0.74 
PD-830,Wilson Jones Legal Size R,Office Supplies,Binders,$17.59 ,$8.27 
PD-835,File Shuttle I and Handi-,Office Supplies,Storage,$17.81 ,$1.07 
PD-836,BOSTON Model 1800 Electri,Office Supplies,Art,$17.98 ,$1.26 
PD-838,Embossed Ink Jet Note Car,Office Supplies,Paper,$18.06 ,$7.04 
PD-84,Wilson Jones Four-Pocket ,Office Supplies,Binders,$1.96 ,$0.16 
PD-840,Xerox 1902,Office Supplies,Paper,$18.27 ,$2.56 
PD-841,Xerox 1991,Office Supplies,Paper,$18.27 ,$3.29 
PD-842,Acco 6 Outlet Guardian Pr,Office Supplies,Appliances,$18.32 ,$6.60 
PD-843,Deluxe Heavy-Duty Vinyl R,Office Supplies,Binders,$18.34 ,$7.33 
PD-849,Belkin F9H710-06 7 Outlet,Office Supplies,Appliances,$18.84 ,$5.09 
PD-85,Alliance Big Bands Rubber,Office Supplies,Fasteners,$1.98 ,$0.28 
PD-850,Flexible Leather- Look Cl,Office Supplies,Binders,$18.94 ,$3.03 
PD-851,Xerox 1912,Office Supplies,Paper,$18.97 ,$7.97 
PD-852,Xerox 1939,Office Supplies,Paper,$18.97 ,$6.83 
PD-854,GBC DocuBind P50 Personal,Office Supplies,Binders,$19.19 ,$9.02 
PD-855,Eldon ProFile File 'N Sto,Office Supplies,Storage,$19.31 ,$8.11 
PD-857,Boston 1827 Commercial Ad,Office Supplies,Art,$19.83 ,$1.98 
PD-858,Newell 345,Office Supplies,Art,$19.84 ,$1.98 
PD-859,Newell 319,Office Supplies,Art,$19.84 ,$1.39 
PD-860,Prismacolor Color Pencil ,Office Supplies,Art,$19.84 ,$8.13 
PD-861,Newell 34,Office Supplies,Art,$19.84 ,$7.94 
PD-863,Xerox 191,Office Supplies,Paper,$19.98 ,$6.99 
PD-864,Xerox 1884,Office Supplies,Paper,$19.98 ,$1.60 
PD-866,Southworth 25% Cotton Pre,Office Supplies,Paper,$19.98 ,$10.39 
PD-867,Xerox Blank Computer Pape,Office Supplies,Paper,$19.98 ,$1.40 
PD-87,"Avery Framed View Binder,",Office Supplies,Binders,$2.00 ,$0.72 
PD-875,Boston 19500 Mighty Mite ,Office Supplies,Art,$20.15 ,$10.48 
PD-88,Ideal Clamps,Office Supplies,Fasteners,$2.01 ,$0.76 
PD-881,Tennsco Commercial Shelvi,Office Supplies,Storage,$20.34 ,$2.85 
PD-882,Kensington 6 Outlet Guard,Office Supplies,Appliances,$20.48 ,$7.17 
PD-884,Wilson Jones Century Plas,Office Supplies,Binders,$20.77 ,$9.97 
PD-886,BOSTON Ranger #55 Pencil ,Office Supplies,Art,$20.79 ,$3.95 
PD-887,Quality Park Security Env,Office Supplies,Envelopes,$20.94 ,$3.35 
PD-89,Binney & Smith inkTank Er,Office Supplies,Art,$2.02 ,$1.11 
PD-892,Premium Transparent Prese,Office Supplies,Binders,$20.98 ,$3.15 
PD-893,"Tennsco Lockers, Sand",Office Supplies,Storage,$20.98 ,$9.86 
PD-895,Xerox 1909,Office Supplies,Paper,$21.10 ,$3.59 
PD-896,Xerox 1883,Office Supplies,Paper,$21.10 ,$3.59 
PD-899,Boston 1730 StandUp Elect,Office Supplies,Art,$21.38 ,$3.63 
PD-9,Acco 3-Hole Punch,Office Supplies,Binders,$0.88 ,$0.45 
PD-900,Sortfiler Multipurpose Pe,Office Supplies,Storage,$21.39 ,$8.13 
PD-901,Petty Cash Envelope,Office Supplies,Paper,$21.57 ,$11.86 
PD-903,Tyvek  Top-Opening Peel &,Office Supplies,Envelopes,$21.74 ,$9.78 
PD-904,Holmes HEPA Air Purifier,Office Supplies,Appliances,$21.78 ,$11.33 
PD-905,Panasonic KP-310 Heavy-Du,Office Supplies,Art,$21.98 ,$7.69 
PD-906,Boston 16801 Nautilus Bat,Office Supplies,Art,$22.01 ,$4.18 
PD-908,Fellowes Advanced 8 Outle,Office Supplies,Appliances,$22.21 ,$6.22 
PD-91,12 Colored Short Pencils,Office Supplies,Art,$2.08 ,$0.60 
PD-911,Ink Jet Note and Greeting,Office Supplies,Paper,$22.48 ,$10.34 
PD-912,Boston Electric Pencil Sh,Office Supplies,Art,$22.52 ,$10.36 
PD-914,Lock-Up Easel 'Spel-Binde,Office Supplies,Binders,$22.82 ,$3.20 
PD-915,"Xerox Color Copier Paper,",Office Supplies,Paper,$22.84 ,$12.56 
PD-916,Xerox 1964,Office Supplies,Paper,$22.84 ,$2.28 
PD-918,Belkin F5C206VTEL 6 Outle,Office Supplies,Appliances,$22.98 ,$11.49 
PD-919,Boston KS Multi-Size Manu,Office Supplies,Art,$22.99 ,$2.30 
PD-92,Kleencut Forged Office Sh,Office Supplies,Supplies,$2.08 ,$0.33 
PD-920,Snap-A-Way Black Print Ca,Office Supplies,Paper,$23.31 ,$1.86 
PD-921,Binding Machine Supplies,Office Supplies,Binders,$23.34 ,$4.90 
PD-922,Mobile Personal File Cube,Office Supplies,Storage,$23.42 ,$7.49 
PD-925,Eldon Mobile Mega Data Ca,Office Supplies,Storage,$23.65 ,$3.55 
PD-926,Boston Home & Office Mode,Office Supplies,Art,$23.65 ,$9.93 
PD-93,Sanford EarthWrite Recycl,Office Supplies,Art,$2.10 ,$0.36 
PD-934,Recycled Interoffice Enve,Office Supplies,Envelopes,$23.99 ,$4.08 
PD-936,Acco 7-Outlet Masterpiece,Office Supplies,Appliances,$24.32 ,$13.37 
PD-937,Avery 4027 File Folder La,Office Supplies,Labels,$24.42 ,$3.42 
PD-938,Xerox 1960,Office Supplies,Paper,$24.78 ,$4.71 
PD-939,Xerox 1951,Office Supplies,Paper,$24.78 ,$6.94 
PD-94,Letter or Legal Size Expa,Office Supplies,Envelopes,$2.13 ,$0.17 
PD-940,IBM Multi-Purpose Copy Pa,Office Supplies,Paper,$24.78 ,$11.40 
PD-941,Xerox 1988,Office Supplies,Paper,$24.78 ,$4.96 
PD-942,Boston School Pro Electri,Office Supplies,Art,$24.78 ,$6.69 
PD-947,Canvas Sectional Post Bin,Office Supplies,Binders,$25.46 ,$14.00 
PD-950,Fellowes Neat Ideas Stora,Office Supplies,Storage,$25.98 ,$4.16 
PD-954,Kensington 7 Outlet Maste,Office Supplies,Appliances,$26.22 ,$8.92 
PD-955,Easy-staple paper,Office Supplies,Paper,$26.38 ,$5.54 
PD-956,Xerox 1935,Office Supplies,Paper,$26.38 ,$1.58 
PD-957,Fellowes Advanced Compute,Office Supplies,Appliances,$26.49 ,$14.04 
PD-958,GBC Twin Loop Wire Bindin,Office Supplies,Binders,$26.62 ,$11.98 
PD-96,Binney & Smith inkTank De,Office Supplies,Art,$2.15 ,$1.05 
PD-964,Panasonic KP-350BK Electr,Office Supplies,Art,$27.66 ,$1.38 
PD-965,Fellowes Super Stor/Drawe,Office Supplies,Storage,$27.75 ,$14.99 
PD-966,Home/Office Personal File,Office Supplies,Storage,$27.81 ,$11.68 
PD-97,Advantus Push Pins,Office Supplies,Fasteners,$2.18 ,$0.92 
PD-972,Performers Binder/Pad Hol,Office Supplies,Binders,$28.03 ,$10.37 
PD-973,Boston Model 1800 Electri,Office Supplies,Art,$28.15 ,$10.98 
PD-974,Eldon Portable Mobile Man,Office Supplies,Storage,$28.28 ,$14.14 
PD-977,Jet-Pak Recycled Peel 'N',Office Supplies,Envelopes,$28.71 ,$9.76 
PD-978,Panasonic KP-380BK Classi,Office Supplies,Art,$28.78 ,$1.73 
PD-98,Angle-D Binders with Lock,Office Supplies,Binders,$2.19 ,$0.44 
PD-985,Acco Perma 2700 Stacking ,Office Supplies,Storage,$29.74 ,$15.46 
PD-986,Sanford Prismacolor Profe,Office Supplies,Art,$29.95 ,$4.19 
PD-99,GBC Imprintable Covers,Office Supplies,Binders,$2.20 ,$0.59 
PD-993,Vinyl Sectional Post Bind,Office Supplies,Binders,$30.16 ,$2.41 
PD-994,Panasonic KP-150 Electric,Office Supplies,Art,$30.19 ,$3.02 
PD-995,Companion Letter/Legal Fi,Office Supplies,Storage,$30.21 ,$16.61 
PD-997,3M Replacement Filter for,Office Supplies,Appliances,$30.34 ,$10.01 
PD-998,Snap-A-Way Black Print Ca,Office Supplies,Paper,$30.35 ,$13.66 
PD-999,Premier Elliptical Ring B,Office Supplies,Binders,$30.44 ,$5.48 
PD-1003,Advantus Employee of the ,Furniture,Furnishings,$30.93 ,$8.04 
PD-1013,"Howard Miller 12"" Round W",Furniture,Furnishings,$31.43 ,$2.83 
PD-105,Eldon Pizzaz Desk Accesso,Furniture,Furnishings,$2.23 ,$1.05 
PD-1055,O'Sullivan 4-Shelf Bookca,Furniture,Bookcases,$36.29 ,$6.53 
PD-1060,Deflect-o RollaMat Studde,Furniture,Furnishings,$36.89 ,$2.95 
PD-1062,Eldon 200 Class Desk Acce,Furniture,Furnishings,$37.55 ,$18.02 
PD-1066,Eldon Delta Triangular Ch,Furniture,Furnishings,$37.93 ,$17.83 
PD-1072,O'Sullivan 2-Shelf Heavy-,Furniture,Bookcases,$38.86 ,$1.94 
PD-1081,Eldon Radial Chair Mat fo,Furniture,Furnishings,$39.98 ,$19.59 
PD-1084,Dana Fluorescent Magnifyi,Furniture,Furnishings,$40.78 ,$14.68 
PD-1085,Global Deluxe Stacking Ch,Furniture,Chairs,$40.78 ,$3.67 
PD-1089,Dana Halogen Swing-Arm Ar,Furniture,Furnishings,$40.97 ,$22.12 
PD-1095,Deflect-o EconoMat Studde,Furniture,Furnishings,$41.32 ,$7.44 
PD-1096,"Howard Miller 13-3/4"" Dia",Furniture,Furnishings,$41.40 ,$13.25 
PD-1100,Deflect-o DuraMat Lighwei,Furniture,Furnishings,$42.65 ,$17.91 
PD-1101,Global Armless Task Chair,Furniture,Chairs,$42.69 ,$8.54 
PD-1103,"Howard Miller 11-1/2"" Dia",Furniture,Furnishings,$43.13 ,$8.19 
PD-1104,Eldon Advantage Chair Mat,Furniture,Furnishings,$43.31 ,$15.16 
PD-1111,Tenex B1-RE Series Chair ,Furniture,Furnishings,$45.98 ,$3.68 
PD-1112,Bush Westfield Collection,Furniture,Bookcases,$46.38 ,$15.31 
PD-1115,O'Sullivan 3-Shelf Heavy-,Furniture,Bookcases,$46.51 ,$22.79 
PD-1129,"Hon Metal Bookcases, Blac",Furniture,Bookcases,$48.27 ,$19.79 
PD-1130,"Global Value Steno Chair,",Furniture,Chairs,$48.59 ,$19.44 
PD-1131,"Global Task Chair, Black",Furniture,Chairs,$48.71 ,$25.33 
PD-1132,Novimex Fabric Task Chair,Furniture,Chairs,$48.78 ,$8.78 
PD-1140,Deflect-o Glass Clear Stu,Furniture,Furnishings,$49.74 ,$26.86 
PD-1143,Lesro Sheffield Collectio,Furniture,Tables,$49.96 ,$21.48 
PD-1152,KI Adjustable-Height Tabl,Furniture,Tables,$51.59 ,$9.80 
PD-1153,Deflect-o EconoMat Nonstu,Furniture,Furnishings,$51.65 ,$8.78 
PD-1154,"Howard Miller 11-1/2"" Dia",Furniture,Furnishings,$51.94 ,$20.26 
PD-1165,Global Deluxe Steno Chair,Furniture,Chairs,$53.89 ,$9.16 
PD-1168,Eldon Advantage Foldable ,Furniture,Furnishings,$54.20 ,$3.25 
PD-1170,C-Line Cubicle Keepers Po,Furniture,Furnishings,$54.74 ,$9.31 
PD-1171,Global Push Button Manage,Furniture,Chairs,$54.80 ,$10.41 
PD-1177,Eldon Cleatmat Chair Mats,Furniture,Furnishings,$55.50 ,$8.88 
PD-1179,"Tenex ""The Solids"" Textur",Furniture,Furnishings,$55.97 ,$16.79 
PD-1185,"Padded Folding Chairs, Bl",Furniture,Chairs,$56.69 ,$14.17 
PD-1186,KI Conference Tables,Furniture,Tables,$56.71 ,$23.25 
PD-1187,Novimex High-Tech Fabric ,Furniture,Chairs,$56.78 ,$11.36 
PD-1188,Situations Contoured Fold,Furniture,Chairs,$56.78 ,$2.84 
PD-1201,Safco Value Mate Steel Bo,Furniture,Bookcases,$60.33 ,$9.65 
PD-1202,Harbour Creations Steel F,Furniture,Chairs,$60.38 ,$3.62 
PD-1203,Tenex Traditional Chairma,Furniture,Furnishings,$60.65 ,$12.74 
PD-1208,Eldon Cleatmat Plus Chair,Furniture,Furnishings,$63.62 ,$9.54 
PD-1209,Novimex Turbo Task Chair,Furniture,Chairs,$63.88 ,$8.94 
PD-1210,"Howard Miller 16"" Diamete",Furniture,Furnishings,$63.94 ,$5.12 
PD-1216,Harbour Creations 67200 S,Furniture,Chairs,$64.06 ,$9.61 
PD-1218,Office Star - Ergonomical,Furniture,Chairs,$64.78 ,$23.97 
PD-1222,O'Sullivan 5-Shelf Heavy-,Furniture,Bookcases,$65.55 ,$11.80 
PD-1225,Bush Cubix Collection Boo,Furniture,Bookcases,$66.29 ,$3.31 
PD-1232,Barricks Non-Folding Util,Furniture,Tables,$68.23 ,$6.14 
PD-1237,Hon 4-Shelf Metal Bookcas,Furniture,Bookcases,$70.69 ,$14.14 
PD-1238,Safco Value Mate Series S,Furniture,Bookcases,$70.98 ,$14.91 
PD-1239,Tenex V2T-RE Standard Wei,Furniture,Furnishings,$70.98 ,$39.04 
PD-1240,"Hon Metal Bookcases, Putt",Furniture,Bookcases,$70.98 ,$24.13 
PD-1241,Luxo Adjustable Task Clam,Furniture,Furnishings,$71.07 ,$3.55 
PD-1243,Office Star - Task Chair ,Furniture,Chairs,$72.78 ,$5.09 
PD-1244,"Leather Task Chair, Black",Furniture,Chairs,$72.78 ,$26.93 
PD-1245,Eldon ClusterMat Chair Ma,Furniture,Furnishings,$72.78 ,$39.30 
PD-1246,Bevis Rectangular Confere,Furniture,Tables,$72.99 ,$19.71 
PD-1247,BPI Conference Tables,Furniture,Tables,$73.03 ,$12.41 
PD-1251,Bevis Steel Folding Chair,Furniture,Chairs,$76.76 ,$30.70 
PD-1252,Global Deluxe Office Fabr,Furniture,Chairs,$76.78 ,$29.95 
PD-1271,Global Low Back Tilter Ch,Furniture,Chairs,$80.78 ,$12.12 
PD-1275,Global Geo Office Task Ch,Furniture,Chairs,$80.98 ,$42.11 
PD-1279,Eldon Antistatic Chair Ma,Furniture,Furnishings,$84.23 ,$8.42 
PD-1280,Deflect-o DuraMat Antista,Furniture,Furnishings,$84.27 ,$30.34 
PD-1281,"Tenex 46"" x 60"" Computer ",Furniture,Furnishings,$84.78 ,$11.87 
PD-1282,Bestar Classic Bookcase,Furniture,Bookcases,$84.99 ,$35.70 
PD-1284,KI Adjustable-Height Tabl,Furniture,Tables,$85.98 ,$7.74 
